gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CLV,TenureGroup,ChurnProbability,RevenueAtRisk,Segment
Male,0,No,No,69,Two year,Bank transfer (automatic),106.5,7348.8,1,7348.5,60-72,0.21704222285963748,1594.934774684046,Loyal
Male,0,Yes,Yes,43,One year,Mailed check,19.2,776.25,0,825.6,36-48,0.06089998219113505,50.2790252970011,Safe
Female,1,No,No,63,One year,Bank transfer (automatic),83.0,5243.05,0,5229.0,60-72,0.0738875928618647,386.35822307469056,Loyal
Male,1,Yes,No,2,Month-to-month,Electronic check,70.1,141.65,0,140.2,0-12,0.8168522125613972,114.52268020110787,At Risk
Female,0,Yes,Yes,72,Two year,Bank transfer (automatic),108.3,7679.65,0,7797.599999999999,60-72,0.07161283834077965,558.4082682460634,Loyal
Female,0,Yes,Yes,32,Month-to-month,Bank transfer (automatic),91.05,2954.5,1,2913.6,24-36,0.7205712944308817,2099.4565234538168,Critical
Male,0,Yes,Yes,40,Two year,Credit card (automatic),25.25,1006.9,0,1010.0,36-48,0.027800759417890775,28.078767012069683,Safe
Female,0,Yes,No,58,One year,Electronic check,45.35,2540.1,0,2630.3,48-60,0.14208530102291653,373.72696728057736,Loyal
Male,0,No,No,67,Two year,Electronic check,43.9,3097.2,0,2941.2999999999997,60-72,0.028485698300367394,83.7849844108706,Loyal
Female,1,Yes,No,51,Month-to-month,Electronic check,77.5,3807.35,1,3952.5,48-60,0.5143220072662811,2032.857733719976,Critical
Male,0,Yes,No,31,One year,Mailed check,79.3,2484.0,0,2458.2999999999997,24-36,0.4127428338661235,1014.6457084930912,Loyal
Male,1,Yes,No,69,Month-to-month,Credit card (automatic),84.9,5785.65,0,5858.1,60-72,0.37308146300218825,2185.548518413119,Loyal
Male,0,Yes,No,32,One year,Electronic check,79.25,2619.15,0,2536.0,24-36,0.47121045981361287,1194.9897260873222,Loyal
Female,0,No,No,21,Two year,Credit card (automatic),71.05,1524.85,0,1492.05,12-24,0.0777800574203647,116.05173467405515,Loyal
Male,0,No,No,52,One year,Electronic check,53.75,2790.65,0,2795.0,48-60,0.06958716098357332,194.49611494908743,Loyal
Female,0,Yes,Yes,72,Two year,Credit card (automatic),24.25,1784.5,0,1746.0,60-72,0.007244641376043604,12.649143842572132,Loyal
Female,0,Yes,No,72,Two year,Electronic check,54.2,3937.45,1,3902.4,60-72,0.09025543803864963,352.21282140202635,Loyal
Male,0,Yes,Yes,52,One year,Bank transfer (automatic),44.25,2276.1,0,2301.0,48-60,0.09631216735005368,221.61429707247353,Loyal
Female,0,No,No,41,One year,Bank transfer (automatic),50.05,2029.05,0,2052.0499999999997,36-48,0.09318249616979726,191.21514126523246,Loyal
Male,0,No,No,41,Two year,Mailed check,20.15,802.35,0,826.15,36-48,0.02842842247828504,23.486141230435184,Safe
Female,0,No,No,6,Month-to-month,Mailed check,69.25,418.4,1,415.5,0-12,0.8248761117748433,342.7360244424474,At Risk
Male,0,Yes,Yes,67,One year,Credit card (automatic),69.35,4653.25,0,4646.45,60-72,0.04283964431220729,199.05226531445555,Loyal
Female,0,Yes,Yes,16,Month-to-month,Mailed check,19.35,275.9,0,309.6,12-24,0.22475270248905327,69.5834366906109,Safe
Male,0,No,No,17,Two year,Mailed check,19.15,343.45,0,325.54999999999995,12-24,0.0710391270369266,23.126787806871448,Safe
Male,0,Yes,No,35,Month-to-month,Mailed check,61.0,2130.45,0,2135.0,24-36,0.23921705987397704,510.728422830941,Loyal
Female,0,Yes,Yes,58,Two year,Credit card (automatic),20.5,1191.4,0,1189.0,48-60,0.009803824534154739,11.656747371109985,Safe
Male,0,No,No,1,Month-to-month,Electronic check,50.5,50.5,1,50.5,0-12,0.6953852986173868,35.11695758017804,At Risk
Male,0,Yes,Yes,52,Two year,Mailed check,50.2,2554.0,0,2610.4,48-60,0.05808363641957212,151.62152450965107,Loyal
Female,0,No,No,70,Two year,Bank transfer (automatic),79.6,5589.45,0,5572.0,60-72,0.025182455455059944,140.316641795594,Loyal
Female,0,Yes,Yes,19,Two year,Bank transfer (automatic),24.9,467.7,0,473.09999999999997,12-24,0.07861064244899552,37.19069494261978,Safe
Male,1,No,No,1,Month-to-month,Electronic check,74.4,74.4,1,74.4,0-12,0.8903632488432707,66.24302571393935,At Risk
Female,0,Yes,Yes,35,Month-to-month,Electronic check,106.9,3756.45,0,3741.5,24-36,0.5799633973476603,2169.933051176271,Critical
Female,0,No,No,32,Month-to-month,Electronic check,101.35,3334.9,0,3243.2,24-36,0.839312882150766,2722.059539391364,Critical
Female,0,Yes,Yes,17,Month-to-month,Credit card (automatic),55.35,920.5,0,940.95,12-24,0.3024652765177774,284.6047019394026,Safe
Female,0,Yes,Yes,67,One year,Credit card (automatic),50.55,3431.75,0,3386.85,60-72,0.04403247815837894,149.1313986507057,Loyal
Female,0,No,No,9,Month-to-month,Bank transfer (automatic),19.5,150.35,0,175.5,0-12,0.27378095918517126,48.04855833699756,Safe
Male,0,No,Yes,31,One year,Mailed check,79.45,2587.7,1,2462.9500000000003,24-36,0.3244901246639723,799.2029525411307,Loyal
Male,0,No,No,4,Month-to-month,Electronic check,90.65,367.95,0,362.6,0-12,0.7908832736078143,286.7742750101935,At Risk
Male,1,Yes,Yes,58,One year,Bank transfer (automatic),89.85,5125.75,0,5211.299999999999,48-60,0.16482465990282338,858.9507501515834,Loyal
Male,0,No,No,60,One year,Mailed check,79.0,4801.1,0,4740.0,48-60,0.08744808656990223,414.50393034133657,Loyal
Male,0,No,No,58,One year,Electronic check,104.65,6219.6,1,6069.700000000001,48-60,0.461694445698205,2802.3467770543953,Loyal
Male,0,No,No,1,Month-to-month,Mailed check,19.55,19.55,0,19.55,0-12,0.4090534146628882,7.996994256659464,Safe
Female,0,Yes,Yes,27,Two year,Mailed check,19.9,550.1,0,537.3,24-36,0.039377708466838704,21.157642759232434,Safe
Male,1,Yes,Yes,66,One year,Electronic check,116.25,7862.25,0,7672.5,60-72,0.31059058669896694,2383.006276447824,Loyal
Male,0,No,No,15,Month-to-month,Bank transfer (automatic),87.75,1242.2,0,1316.25,12-24,0.7527258401661392,990.7753871186807,At Risk
Male,1,Yes,No,47,Month-to-month,Electronic check,100.05,4871.05,1,4702.349999999999,36-48,0.8105948579817297,3811.700730430386,Critical
Female,0,No,No,41,Month-to-month,Credit card (automatic),81.3,3190.65,0,3333.2999999999997,36-48,0.5578940274372105,1859.6281616564536,Critical
Male,0,Yes,No,59,Month-to-month,Electronic check,44.3,2666.75,0,2613.7,48-60,0.4510461011056652,1178.899194459877,Loyal
Female,0,No,Yes,50,Two year,Credit card (automatic),70.35,3533.6,0,3517.4999999999995,48-60,0.10840395148099717,381.3108993344075,Loyal
Male,0,Yes,Yes,17,One year,Credit card (automatic),44.45,792.15,0,755.6500000000001,12-24,0.2955126399611977,223.30412638667906,Safe
Male,0,Yes,Yes,6,Month-to-month,Electronic check,49.15,295.65,0,294.9,0-12,0.4986952094710554,147.0652172730142,Safe
Male,1,Yes,No,51,Month-to-month,Credit card (automatic),29.45,1459.35,0,1501.95,48-60,0.3422663904639928,514.0670051573941,Loyal
Male,0,No,No,44,Month-to-month,Electronic check,100.55,4398.15,1,4424.2,36-48,0.5490947908176652,2429.3051735355143,Critical
Male,0,Yes,No,49,Month-to-month,Credit card (automatic),85.3,4297.95,0,4179.7,48-60,0.5914507108975373,2472.0865363384364,Critical
Male,0,No,No,2,Month-to-month,Electronic check,95.65,167.3,1,191.3,0-12,0.8422923853486196,161.13053331719095,At Risk
Male,0,Yes,No,59,One year,Mailed check,69.1,4096.9,0,4076.8999999999996,48-60,0.12225381635704835,498.4165839060504,Loyal
Male,1,No,No,50,Month-to-month,Bank transfer (automatic),70.35,3454.6,0,3517.4999999999995,48-60,0.31569704715549207,1110.4643633694432,Loyal
Female,0,Yes,Yes,59,Two year,Mailed check,20.6,1286.0,0,1215.4,48-60,0.01117252184218048,13.579083046986156,Safe
Male,0,No,No,18,Month-to-month,Mailed check,74.15,1387.0,0,1334.7,12-24,0.7515478263977593,1003.0908838930894,At Risk
Male,0,No,No,10,Month-to-month,Electronic check,75.05,786.3,0,750.5,0-12,0.7866853128355912,590.4073272831112,At Risk
Male,0,Yes,No,14,One year,Electronic check,44.6,641.25,0,624.4,12-24,0.3262300944869619,203.698070997659,Safe
Male,0,No,No,35,Two year,Bank transfer (automatic),21.45,705.45,0,750.75,24-36,0.03003669702367373,22.550050290523053,Safe
Male,0,Yes,Yes,8,One year,Mailed check,43.45,345.5,0,347.6,0-12,0.41452991265285816,144.09059763813352,Safe
Male,0,Yes,Yes,18,One year,Bank transfer (automatic),20.05,345.9,0,360.90000000000003,12-24,0.0936390607599809,33.794337028277106,Safe
Female,0,Yes,Yes,60,One year,Bank transfer (automatic),94.15,5811.8,0,5649.0,48-60,0.17503222330294993,988.7570294383642,Loyal
Female,0,No,No,1,Month-to-month,Electronic check,94.4,94.4,1,94.4,0-12,0.8517444274974515,80.40467395575942,At Risk
Female,0,No,No,6,Two year,Mailed check,19.55,124.45,0,117.30000000000001,0-12,0.10633942946061167,12.47361507572975,Safe
Female,0,No,Yes,19,Month-to-month,Mailed check,75.9,1375.6,0,1442.1000000000001,12-24,0.41640796538685093,600.5019268843778,Loyal
Male,0,Yes,Yes,53,One year,Bank transfer (automatic),64.15,3491.55,0,3399.9500000000003,48-60,0.04276344240530309,145.39356600591026,Loyal
Male,1,Yes,No,72,Two year,Bank transfer (automatic),109.55,7920.7,0,7887.599999999999,60-72,0.19849784509308568,1565.6716029562226,Loyal
Female,0,Yes,No,60,Two year,Credit card (automatic),110.8,6640.7,0,6648.0,48-60,0.24795229672655528,1648.3868686381395,Loyal
Female,0,No,No,1,Month-to-month,Credit card (automatic),55.0,55.0,1,55.0,0-12,0.7323263324771715,40.27794828624443,At Risk
Female,0,No,Yes,13,Month-to-month,Mailed check,53.45,718.1,0,694.85,12-24,0.3527202220118309,245.0876462649207,Safe
Female,0,Yes,Yes,5,Month-to-month,Credit card (automatic),69.95,320.4,0,349.75,0-12,0.7039454296703394,246.2049140272012,At Risk
Male,0,No,No,1,Month-to-month,Electronic check,101.45,101.45,1,101.45,0-12,0.9224264725130122,93.58016563644509,At Risk
Male,0,Yes,Yes,13,Month-to-month,Electronic check,97.0,1334.45,0,1261.0,12-24,0.7934374224368861,1000.5245896929133,At Risk
Male,0,No,No,37,One year,Bank transfer (automatic),90.6,3358.65,0,3352.2,36-48,0.21405890638978248,717.5682659998288,Loyal
Male,0,Yes,No,64,Month-to-month,Mailed check,73.55,4764.0,0,4707.2,60-72,0.3426221341149815,1612.7909097060408,Loyal
Female,0,Yes,No,5,Month-to-month,Bank transfer (automatic),67.95,350.3,1,339.75,0-12,0.5562156380511334,188.97426302787258,At Risk
Female,0,Yes,No,61,Two year,Bank transfer (automatic),94.35,5703.0,0,5755.349999999999,60-72,0.15854901894607193,912.505096191275,Loyal
Female,0,No,No,1,Month-to-month,Electronic check,69.5,69.5,1,69.5,0-12,0.8371325499124176,58.18071221891302,At Risk
Male,0,No,No,1,Month-to-month,Mailed check,18.85,18.85,1,18.85,0-12,0.49375324049066566,9.307248583249049,Safe
Male,0,No,No,26,One year,Mailed check,19.4,525.55,0,504.4,24-36,0.10226218220453365,51.58104470396677,Safe
Female,0,No,No,1,Month-to-month,Electronic check,69.2,69.2,1,69.2,0-12,0.8357233555126072,57.832056201472426,At Risk
Male,0,Yes,No,24,Two year,Mailed check,19.75,483.15,0,474.0,12-24,0.05717704444194012,27.101919065479617,Safe
Male,0,Yes,No,17,One year,Electronic check,54.6,934.8,0,928.2,12-24,0.4556207073803769,422.9071405904659,Safe
Female,0,No,Yes,26,Month-to-month,Mailed check,29.8,786.5,0,774.8000000000001,24-36,0.537964229239861,416.8146848150443,At Risk
Male,0,No,No,1,Month-to-month,Electronic check,69.65,69.65,1,69.65,0-12,0.8416592783807931,58.62156873922225,At Risk
Male,1,Yes,No,40,Month-to-month,Electronic check,101.85,4086.3,1,4074.0,36-48,0.7173441038398088,2922.459879043381,Critical
Male,0,No,No,52,Month-to-month,Electronic check,103.05,5364.8,0,5358.599999999999,48-60,0.7101905440800526,3805.627049507369,Critical
Female,0,No,No,1,Month-to-month,Electronic check,82.3,82.3,1,82.3,0-12,0.8207492327173731,67.5476618526398,At Risk
Male,0,No,No,1,Month-to-month,Mailed check,20.3,20.3,0,20.3,0-12,0.4152921706982242,8.430431065173952,Safe
Female,0,No,No,21,Two year,Mailed check,35.1,770.4,0,737.1,12-24,0.11440533029861637,84.32816896311013,Safe
Female,0,Yes,No,67,One year,Bank transfer (automatic),105.7,6816.95,0,7081.900000000001,60-72,0.4241533651032502,3003.811716324708,Loyal
Female,0,Yes,Yes,44,Month-to-month,Bank transfer (automatic),56.25,2419.55,0,2475.0,36-48,0.10117664798346007,250.4122037590637,Loyal
Male,0,Yes,Yes,70,One year,Electronic check,60.35,4138.7,0,4224.5,60-72,0.08801733493408188,371.82923142902894,Loyal
Male,0,No,No,3,Month-to-month,Electronic check,79.25,267.6,1,237.75,0-12,0.8163851600845404,194.0955718100995,At Risk
Male,0,Yes,Yes,56,Two year,Bank transfer (automatic),59.8,3457.45,0,3348.7999999999997,48-60,0.027918029130819644,93.49189595328882,Loyal
Female,0,No,No,13,Month-to-month,Electronic check,84.6,1115.2,1,1099.8,12-24,0.8613294952691343,947.2901788969938,At Risk
Female,0,Yes,Yes,58,Month-to-month,Bank transfer (automatic),93.4,5435.6,1,5417.200000000001,48-60,0.4004987401614495,2169.5817752026046,Loyal
Female,0,Yes,Yes,42,Month-to-month,Electronic check,94.2,4186.3,1,3956.4,36-48,0.753912010687167,2982.7774790827075,Critical
Male,1,Yes,No,1,Month-to-month,Electronic check,25.05,25.05,1,25.05,0-12,0.7738435608400149,19.384781199042376,At Risk
Female,0,Yes,Yes,46,Two year,Mailed check,99.65,4630.2,0,4583.900000000001,36-48,0.13064968198307625,598.8850772422232,Loyal
Female,0,Yes,Yes,63,Two year,Bank transfer (automatic),50.65,3221.25,0,3190.95,60-72,0.024332657262477336,77.64429269170205,Loyal
Male,0,No,No,11,Month-to-month,Electronic check,60.9,688.5,0,669.9,0-12,0.4892690293005961,327.76132272846934,Safe
Male,0,Yes,Yes,15,Month-to-month,Bank transfer (automatic),59.65,867.1,0,894.75,12-24,0.4568102554125615,408.7309760303894,Safe
Male,0,Yes,No,72,Two year,Electronic check,64.7,4746.05,0,4658.400000000001,60-72,0.049893179900573854,232.42238924883327,Loyal
Female,0,No,No,29,Month-to-month,Credit card (automatic),25.1,712.85,1,727.9000000000001,24-36,0.5367995946295626,390.7364249308587,At Risk
Male,0,No,Yes,1,Month-to-month,Electronic check,48.95,48.95,1,48.95,0-12,0.539969993457091,26.431531179724605,At Risk
Female,0,Yes,Yes,6,Month-to-month,Electronic check,54.85,355.1,0,329.1,0-12,0.5832549871222924,191.94921626194645,At Risk
Male,0,No,No,1,Month-to-month,Electronic check,45.3,45.3,1,45.3,0-12,0.6224714348079435,28.19795599679984,At Risk
Male,0,Yes,Yes,63,One year,Electronic check,91.35,5764.7,0,5755.049999999999,60-72,0.3563565229116458,2050.849607182667,Loyal
Male,0,No,No,2,Month-to-month,Electronic check,85.85,167.3,1,171.7,0-12,0.8704730358854745,149.46022026153597,At Risk
Female,0,Yes,Yes,18,Two year,Mailed check,25.1,428.45,0,451.8,12-24,0.07313299926182784,33.04148906649382,Safe
Female,0,Yes,No,43,Month-to-month,Bank transfer (automatic),34.0,1505.35,0,1462.0,36-48,0.16519872380816805,241.5205342075417,Loyal
Female,0,No,No,15,One year,Mailed check,45.9,693.45,0,688.5,12-24,0.22956936095890487,158.058505020206,Safe
Male,0,No,Yes,10,Month-to-month,Electronic check,95.2,930.4,1,952.0,0-12,0.8353559593067029,795.2588732599812,At Risk
Male,0,Yes,Yes,55,Two year,Mailed check,20.5,1177.95,0,1127.5,48-60,0.01344086874628587,15.154579511437317,Safe
Male,0,No,Yes,49,One year,Bank transfer (automatic),100.6,5069.65,1,4929.4,48-60,0.4277697982421496,2108.648443454852,Loyal
Male,0,Yes,Yes,6,Month-to-month,Mailed check,55.3,324.25,1,331.79999999999995,0-12,0.5875706169614876,194.95593070782155,At Risk
Male,0,Yes,Yes,70,Two year,Credit card (automatic),20.35,1458.1,0,1424.5,60-72,0.006140725501807527,8.747463477324821,Loyal
Male,1,No,No,2,Month-to-month,Mailed check,74.85,156.4,1,149.7,0-12,0.8966529210904647,134.22894228724255,At Risk
Male,1,Yes,No,63,One year,Bank transfer (automatic),36.1,2298.9,0,2274.3,60-72,0.05398974989316459,122.78888818202424,Loyal
Female,0,No,No,25,Month-to-month,Bank transfer (automatic),65.8,1679.65,0,1645.0,24-36,0.4102243156275136,674.8189992072598,Loyal
Female,1,No,No,18,One year,Bank transfer (automatic),20.35,369.6,0,366.3,12-24,0.1293837499360376,47.39326760157058,Safe
Male,1,Yes,No,28,Month-to-month,Electronic check,105.8,2998.0,0,2962.4,24-36,0.8162397228302456,2418.0285549123196,Critical
Female,1,No,No,53,One year,Mailed check,96.75,5206.55,0,5127.75,48-60,0.289093447426467,1482.3989250410661,Loyal
Male,0,No,No,35,One year,Bank transfer (automatic),102.35,3626.1,1,3582.25,24-36,0.5721055849805112,2049.4252317964365,Critical
Male,0,No,No,1,Month-to-month,Mailed check,24.4,24.4,0,24.4,0-12,0.7466874448355719,18.219173653987955,At Risk
Male,0,Yes,No,70,One year,Credit card (automatic),115.65,7968.85,1,8095.5,60-72,0.21012353329771133,1701.0550638116222,Loyal
Male,0,No,No,2,Month-to-month,Electronic check,79.85,152.45,1,159.7,0-12,0.7709177329836341,123.11556195748635,At Risk
Female,0,Yes,No,26,Month-to-month,Electronic check,73.05,1959.5,0,1899.3,24-36,0.501290081826406,952.1002524128929,Critical
Female,0,No,No,34,One year,Electronic check,64.35,2053.05,0,2187.8999999999996,24-36,0.14653714247277977,320.6086140161948,Loyal
Female,0,No,Yes,19,Two year,Mailed check,20.5,398.55,0,389.5,12-24,0.05328085595209115,20.7528933933395,Safe
Male,0,No,No,15,Month-to-month,Mailed check,76.0,1130.85,1,1140.0,12-24,0.8360341531786828,953.0789346236984,At Risk
Female,0,Yes,Yes,62,One year,Credit card (automatic),54.75,3425.35,0,3394.5,60-72,0.03878011861041319,131.63911262304757,Loyal
Female,1,No,No,42,Month-to-month,Bank transfer (automatic),104.75,4323.45,1,4399.5,36-48,0.7676226609903797,3377.1558970271753,Critical
Female,0,No,No,9,Month-to-month,Electronic check,74.65,703.55,1,671.85,0-12,0.620871388684068,417.1324424873911,At Risk
Male,0,No,No,24,Month-to-month,Electronic check,51.15,1275.7,0,1227.6,12-24,0.4110101882752179,504.5561071266575,Safe
Male,1,Yes,No,68,Two year,Electronic check,41.95,2965.75,0,2852.6000000000004,60-72,0.04731372772592113,134.96713971096264,Loyal
Male,0,Yes,Yes,31,Month-to-month,Mailed check,54.35,1647.0,0,1684.8500000000001,24-36,0.24190934406451864,407.5809583471043,Loyal
Female,0,No,No,1,Month-to-month,Electronic check,56.25,56.25,1,56.25,0-12,0.7580761450073402,42.64178315666289,At Risk
Male,0,Yes,No,21,Month-to-month,Electronic check,106.1,2249.95,1,2228.1,12-24,0.8347974853136361,1860.0122770273124,Critical
Female,0,Yes,No,63,One year,Electronic check,96.0,6109.75,0,6048.0,60-72,0.4186214797148283,2531.822709315282,Loyal
Female,1,No,No,2,Month-to-month,Bank transfer (automatic),79.75,159.4,1,159.5,0-12,0.869395074715072,138.66851441705398,At Risk
Female,0,Yes,Yes,61,Two year,Bank transfer (automatic),61.45,3751.15,0,3748.4500000000003,60-72,0.07167478728428585,268.66935639578134,Loyal
Female,0,No,No,1,Month-to-month,Electronic check,68.65,68.65,1,68.65,0-12,0.7757271976833621,53.25367212096281,At Risk
Male,0,No,No,18,One year,Mailed check,19.65,411.25,0,353.7,12-24,0.13862664856807477,49.03224559852804,Safe
Female,0,Yes,Yes,6,One year,Credit card (automatic),19.0,105.5,0,114.0,0-12,0.14718900434682552,16.77954649553811,Safe
Female,0,No,No,33,Month-to-month,Electronic check,100.0,3320.6,0,3300.0,24-36,0.8100530456967485,2673.17505079927,Critical
Male,0,No,No,16,Month-to-month,Bank transfer (automatic),20.25,327.45,1,324.0,12-24,0.230246664594722,74.59991932868994,Safe
Female,0,Yes,No,56,Month-to-month,Electronic check,98.7,5669.5,0,5527.2,48-60,0.5769357681351718,3188.8393776367216,Critical
Male,0,No,Yes,23,One year,Mailed check,19.8,465.45,0,455.40000000000003,12-24,0.09292121915445517,42.31632320293889,Safe
Male,0,No,No,9,Month-to-month,Electronic check,73.8,704.3,0,664.1999999999999,0-12,0.793858828891265,527.2810341495782,At Risk
Female,1,Yes,No,14,Month-to-month,Electronic check,100.2,1369.8,1,1402.8,12-24,0.8961607084584382,1257.1342418254972,Critical
Male,0,Yes,Yes,15,Month-to-month,Bank transfer (automatic),74.9,1107.25,1,1123.5,12-24,0.7570962935721097,850.5976858282653,At Risk
Male,0,No,No,5,Month-to-month,Credit card (automatic),20.05,95.55,0,100.25,0-12,0.33656129167889726,33.74026949080945,Safe
Male,0,Yes,No,61,Month-to-month,Electronic check,106.2,6375.2,0,6478.2,60-72,0.6082164558669931,3940.1478443975548,Critical
Male,0,Yes,Yes,70,Two year,Credit card (automatic),116.55,8152.3,0,8158.5,60-72,0.12901521235473595,1052.5706099961133,Loyal
